pitId,raceId,driverId,stop,lap,duration
2856,896,20,1,2,24.000
2857,896,4,1,2,29.800
2858,896,807,1,5,24.096
2859,896,824,1,5,33.937
2860,896,18,1,6,23.517
2861,896,3,1,7,23.685
2862,896,8,1,7,26.989
2863,896,13,1,8,23.579
2864,896,1,1,8,23.546
2865,896,813,1,8,25.530
2866,896,18,2,12,23.774
2867,896,154,1,13,23.648
2868,896,821,1,16,18.423
2869,896,819,2,16,26.970
2870,896,821,2,26,25.660
2871,896,818,2,26,24.128
2872,896,3,2,27,23.895
2873,896,17,1,28,23.487
2874,896,815,1,28,23.541
2875,896,820,1,29,24.757
2876,896,13,2,30,23.332
2877,896,1,2,30,23.574
2878,896,814,2,30,24.024
2879,896,4,2,30,23.595
2880,896,20,2,31,23.568
2881,896,822,1,31,27.619
2882,896,17,2,32,23.459
2883,896,18,3,32,24.754
2884,896,817,1,33,25.608
2885,896,815,2,33,24.910
2886,896,807,2,33,24.834
2887,896,824,2,33,25.383
2888,896,4,3,36,24.066
2889,896,817,2,38,24.471
2890,896,813,2,38,26.312
2891,896,16,1,41,23.891
2892,896,821,3,47,24.415
2893,896,822,2,49,25.909
2894,896,807,3,53,29.057
2895,896,820,2,52,24.445
2896,896,8,2,58,24.141
2897,897,18,1,2,27.176
2898,897,813,1,5,22.886
2899,897,824,1,5,24.064
2900,897,815,1,6,21.503
2901,897,820,1,6,23.490
2902,897,1,1,7,21.372
2903,897,817,1,7,22.194
2904,897,823,1,7,22.834
2905,897,17,1,8,21.175
2906,897,154,1,8,21.627
2907,897,819,1,8,22.498
2908,897,807,1,9,22.363
2909,897,3,1,10,21.653
2910,897,18,2,11,21.516
2911,897,20,1,14,22.275
2912,897,4,1,16,21.530
2913,897,818,1,17,21.930
2914,897,13,1,18,21.485
2915,897,821,1,18,22.685
2916,897,814,1,20,22.270
2917,897,822,1,24,23.361
2918,897,813,2,25,23.410
2919,897,807,2,27,22.863
2920,897,815,2,27,21.370
2921,897,16,1,28,22.048
2922,897,817,2,28,22.946
2923,897,1,2,29,21.609
2924,897,821,2,30,22.070
2925,897,824,2,31,23.576
2926,897,819,2,32,24.005
2927,897,17,2,33,21.911
2928,897,3,2,33,21.633
2929,897,820,2,32,22.802
2930,897,823,2,33,22.286
2931,897,807,3,34,16.147
2932,897,20,2,37,21.298
2933,897,154,2,37,22.286
2934,897,13,2,38,22.315
2935,897,4,2,44,21.453
2936,897,822,2,45,26.680
2937,897,818,2,51,23.608
2938,898,821,1,1,24.859
2939,898,820,1,5,18.737
2940,898,813,1,8,32.794
2941,898,5,1,17,25.323
2942,898,18,1,20,24.589
2943,898,819,1,20,27.568
2944,898,13,1,21,23.936
2945,898,824,1,21,26.205
2946,898,823,1,21,25.268
2947,898,815,1,22,23.808
2948,898,814,1,22,24.444
2949,898,3,1,22,23.806
2950,898,817,1,22,24.226
2951,898,822,1,23,25.014
2952,898,1,1,25,23.904
2953,898,4,1,26,23.817
2954,898,20,1,27,24.086
2955,898,820,2,26,24.293
2956,898,807,1,27,24.030
2957,898,818,1,27,24.381
2958,898,17,1,28,23.537
2959,898,154,1,29,23.876
2960,898,5,2,31,36.333
2961,898,821,2,36,25.027
2962,898,13,2,38,24.116
2963,898,814,2,49,24.914
2964,898,819,2,50,18.692
2965,899,818,1,10,23.455
2966,899,817,1,14,22.721
2967,899,5,1,15,23.019
2968,899,822,1,17,24.166
2969,899,16,1,17,23.161
2970,899,13,1,19,22.342
2971,899,815,1,19,22.591
2972,899,18,1,20,22.746
2973,899,807,1,20,23.887
2974,899,814,1,20,23.237
2975,899,4,1,21,22.755
2976,899,1,1,21,22.655
2977,899,824,1,21,24.657
2978,899,3,1,22,23.328
2979,899,821,1,22,23.857
2980,899,17,1,23,25.012
2981,899,813,1,23,23.600
2982,899,20,1,24,22.510
2983,899,823,1,24,23.732
2984,899,819,1,25,24.099
2985,899,820,1,26,25.060
2986,899,818,2,28,24.183
2987,899,13,2,34,17.367
2988,899,5,2,34,22.646
2989,899,16,2,37,24.001
2990,899,822,2,41,23.695
2991,899,817,2,42,23.340
2992,899,18,2,43,23.788
2993,899,13,3,43,22.655
2994,899,813,2,43,26.734
2995,899,3,2,44,22.753
2996,899,815,2,44,22.397
2997,899,807,2,46,23.237
2998,899,20,2,47,32.899
2999,899,17,2,47,26.718
3000,899,818,3,46,23.451
3001,899,4,2,47,22.732
3002,899,1,2,47,24.423
3003,899,814,2,47,23.330
3004,899,821,2,47,23.138
3005,899,823,2,47,27.107
3006,899,824,2,47,23.403
3007,899,820,2,48,23.449
3008,899,1,3,52,17.385
3009,899,823,3,52,17.339
3010,899,16,3,54,22.981
3011,899,820,3,66,23.222
3012,900,154,1,1,17.255
3013,900,821,1,1,32.657
3014,900,815,1,1,25.541
3015,900,18,1,11,22.411
3016,900,815,2,11,22.497
3017,900,3,1,12,24.331
3018,900,817,1,12,22.994
3019,900,825,1,12,23.150
3020,900,807,1,12,22.615
3021,900,4,1,12,22.887
3022,900,8,1,12,25.543
3023,900,818,1,12,23.124
3024,900,826,1,12,30.514
3025,900,828,1,23,23.238
3026,900,820,1,24,24.209
3027,900,824,1,20,23.821
3028,900,154,2,28,22.264
3029,900,813,1,29,22.847
3030,900,821,2,30,23.797
3031,900,18,2,32,22.399
3032,900,815,3,32,22.526
3033,900,807,2,33,22.933
3034,900,818,2,33,22.978
3035,900,4,2,35,21.978
3036,900,817,2,36,22.427
3037,900,8,2,36,21.825
3038,900,826,2,36,23.920
3039,900,825,2,37,22.273
3040,900,3,2,38,23.673
3041,900,820,2,41,23.493
3042,900,824,2,35,22.656
3043,900,822,1,10,34.921
3044,900,16,1,35,24.305
3045,900,822,2,36,23.117
3046,901,824,1,1,52.836
3047,901,818,1,2,45.629
3048,901,8,1,2,26.399
3049,901,825,1,9,37.116
3050,901,826,1,10,25.109
3051,901,821,1,10,29.420
3052,901,820,1,10,25.639
3053,901,4,1,11,24.466
3054,901,16,1,11,25.998
3055,901,828,1,11,30.040
3056,901,817,1,12,24.709
3057,901,13,1,12,24.637
3058,901,154,1,12,25.046
3059,901,20,1,13,24.432
3060,901,18,1,13,24.841
3061,901,3,1,14,24.723
3062,901,822,1,14,25.020
3063,901,1,1,15,24.604
3064,901,155,1,15,27.124
3065,901,807,1,16,25.336
3066,901,818,2,17,26.598
3067,901,8,2,18,24.417
3068,901,826,2,22,27.473
3069,901,821,2,23,26.325
3070,901,825,2,24,30.661
3071,901,16,2,24,25.493
3072,901,18,2,25,24.524
3073,901,154,2,25,25.596
3074,901,828,2,26,26.515
3075,901,4,2,27,24.222
3076,901,13,2,27,24.577
3077,901,820,2,27,29.210
3078,901,817,2,28,24.775
3079,901,822,2,29,24.964
3080,901,20,2,31,24.728
3081,901,155,2,31,26.505
3082,901,3,2,32,25.287
3083,901,1,2,33,25.296
3084,901,807,2,34,24.887
3085,901,826,3,34,25.289
3086,901,8,3,34,24.246
3087,901,828,3,38,26.030
3088,901,18,3,39,25.028
3089,901,825,3,39,24.415
3090,901,817,3,40,1:49.329
3091,901,154,3,40,25.735
3092,901,4,3,42,24.641
3093,901,820,3,41,27.828
3094,901,13,3,42,24.526
3095,901,817,4,42,34.697
3096,901,822,3,44,24.498
3097,901,817,5,44,34.480
3098,901,20,3,49,25.186
3099,901,3,3,50,24.654
3100,901,1,3,51,24.484
3101,902,818,1,1,33.895
3102,902,16,1,7,25.293
3103,902,822,1,10,25.040
3104,902,826,1,10,26.064
3105,902,824,1,10,25.756
3106,902,828,1,11,25.367
3107,902,820,1,11,25.858
3108,902,4,1,12,25.770
3109,902,821,1,12,25.543
3110,902,13,1,13,24.528
3111,902,8,1,13,25.009
3112,902,154,1,13,25.192
3113,902,824,2,13,29.729
3114,902,825,1,14,24.611
3115,902,16,2,13,40.747
3116,902,818,2,14,25.897
3117,902,807,1,15,24.757
3118,902,155,1,15,27.124
3119,902,815,1,16,24.697
3120,902,20,1,16,24.964
3121,902,18,1,17,24.476
3122,902,817,1,18,24.706
3123,902,1,1,19,24.687
3124,902,813,1,19,25.395
3125,902,824,3,18,18.989
3126,902,3,1,21,24.851
3127,902,826,2,24,25.340
3128,902,822,2,25,25.068
3129,902,825,2,25,24.559
3130,902,828,2,26,25.819
3131,902,821,2,27,25.633
3132,902,13,2,28,25.896
3133,902,4,2,28,24.576
3134,902,154,2,28,25.032
3135,902,820,2,28,27.233
3136,902,824,4,31,25.866
3137,902,8,2,33,25.415
3138,902,815,2,34,24.737
3139,902,20,2,34,26.186
3140,902,807,2,35,24.440
3141,902,18,2,35,25.245
3142,902,817,2,35,24.816
3143,902,155,2,35,26.628
3144,902,154,3,37,25.693
3145,902,13,3,38,24.575
3146,902,825,3,38,25.572
3147,902,813,2,39,26.440
3148,902,826,3,39,25.345
3149,902,822,3,40,25.980
3150,902,1,2,41,25.146
3151,902,3,2,41,24.907
3152,902,813,3,40,34.249
3153,902,820,3,40,25.981
3154,902,4,3,41,24.493
3155,902,8,3,41,24.453
3156,902,824,5,40,25.383
3157,902,813,4,47,32.874
3158,903,18,1,7,22.408
3159,903,154,1,9,23.213
3160,903,13,1,10,1:18.277
3161,903,8,1,10,22.994
3162,903,815,1,10,22.914
3163,903,828,1,10,23.677
3164,903,4,1,11,22.776
3165,903,807,1,11,23.438
3166,903,155,1,11,24.883
3167,903,813,1,11,24.010
3168,903,824,1,11,24.784
3169,903,20,1,12,22.570
3170,903,822,1,12,24.780
3171,903,820,1,12,23.781
3172,903,3,1,13,23.277
3173,903,826,1,14,23.521
3174,903,821,1,14,22.988
3175,903,817,1,15,23.186
3176,903,818,1,15,24.119
3177,903,1,1,17,22.968
3178,903,825,1,17,23.670
3179,903,821,2,27,23.252
3180,903,828,2,27,23.730
3181,903,18,2,28,22.548
3182,903,824,2,28,24.320
3183,903,815,2,30,23.636
3184,903,155,2,30,25.402
3185,903,807,2,31,22.764
3186,903,822,2,31,23.639
3187,903,8,2,31,23.291
3188,903,826,2,31,23.628
3189,903,825,2,31,22.579
3190,903,13,2,31,23.830
3191,903,818,2,32,24.417
3192,903,813,2,32,23.022
3193,903,4,2,33,22.947
3194,903,820,2,32,23.878
3195,903,20,2,34,22.246
3196,903,3,2,37,23.089
3197,903,817,2,37,22.498
3198,903,1,2,38,23.999
3199,903,821,3,40,22.734
3200,903,155,3,40,24.722
3201,903,828,3,42,23.969
3202,903,820,3,48,23.886
3203,904,20,1,12,21.974
3204,904,817,1,14,21.969
3205,904,154,1,15,22.126
3206,904,13,1,15,22.890
3207,904,813,1,15,27.851
3208,904,4,1,16,21.970
3209,904,818,1,16,22.976
3210,904,8,1,17,22.056
3211,904,807,1,17,22.355
3212,904,18,1,17,21.810
3213,904,16,1,17,28.013
3214,904,820,1,17,24.337
3215,904,1,1,18,22.951
3216,904,815,1,18,22.367
3217,904,826,1,18,22.703
3218,904,821,1,18,23.063
3219,904,828,1,18,23.091
3220,904,825,1,19,21.894
3221,904,822,1,20,22.824
3222,904,3,1,21,22.254
3223,904,824,1,21,22.928
3224,904,155,1,23,22.789
3225,904,13,2,28,22.381
3226,904,820,2,31,23.232
3227,904,20,2,33,21.599
3228,904,154,2,34,22.078
3229,904,4,2,35,22.014
3230,904,16,2,35,23.378
3231,904,807,2,36,22.724
3232,904,18,2,36,24.408
3233,904,826,2,36,22.841
3234,904,821,2,36,24.780
3235,904,815,2,37,22.282
3236,904,813,2,37,22.024
3237,904,828,2,40,26.671
3238,904,825,2,41,21.768
3239,904,824,2,41,22.568
3240,904,1,2,43,23.590
3241,904,8,2,43,22.727
3242,904,820,3,42,23.586
3243,904,3,2,45,22.309
3244,904,817,2,45,21.830
3245,904,822,2,45,22.701
3246,904,13,3,46,22.304
3247,904,20,3,52,21.608
3248,904,821,3,52,23.025
3249,904,4,3,53,21.664
3250,904,826,3,53,22.984
3251,905,154,1,1,26.312
3252,905,16,1,1,33.207
3253,905,20,1,4,1:06.065
3254,905,154,2,23,25.029
3255,905,820,1,24,33.074
3256,905,18,1,25,25.992
3257,905,821,1,25,25.906
3258,905,155,1,25,25.421
3259,905,824,1,25,32.658
3260,905,3,1,26,24.672
3261,905,1,1,26,27.509
3262,905,828,1,25,28.091
3263,905,8,1,26,25.282
3264,905,817,1,26,26.584
3265,905,4,1,26,26.499
3266,905,825,1,26,28.943
3267,905,818,1,26,25.444
3268,905,807,1,26,25.714
3269,905,822,1,26,25.595
3270,905,8,2,28,25.684
3271,905,820,2,27,37.352
3272,905,818,2,37,19.385
3273,905,13,1,45,24.264
3274,905,828,2,51,25.585
3275,905,155,2,62,25.116
3276,905,820,3,66,26.137
3277,905,8,3,73,31.896
3278,906,821,1,1,24.370
3279,906,821,2,2,24.768
3280,906,154,1,11,23.943
3281,906,817,1,13,23.606
3282,906,822,1,14,23.448
3283,906,18,1,14,23.493
3284,906,20,1,15,23.904
3285,906,13,1,15,27.949
3286,906,818,1,15,24.433
3287,906,825,1,15,23.479
3288,906,16,1,15,23.703
3289,906,4,1,16,23.932
3290,906,8,1,17,23.925
3291,906,3,1,18,23.882
3292,906,1,1,19,24.417
3293,906,826,1,29,25.235
3294,906,821,3,32,24.403
3295,906,815,1,34,23.907
3296,906,822,2,35,24.491
3297,906,20,2,36,23.340
3298,906,817,2,37,23.274
3299,906,18,2,38,25.050
3300,906,818,2,39,23.975
3301,906,8,2,39,24.221
3302,906,16,2,40,24.068
3303,906,807,1,41,23.902
3304,906,3,2,44,25.102
3305,906,4,2,44,23.790
3306,906,1,2,45,23.554
3307,906,825,2,45,23.907
3308,906,154,2,46,23.856
3309,906,826,2,46,25.698
3310,906,13,2,48,24.012
3311,907,154,1,3,21.884
3312,907,818,1,8,22.232
3313,907,807,1,9,21.920
3314,907,825,1,10,21.670
3315,907,826,1,10,21.906
3316,907,817,1,10,21.467
3317,907,3,1,11,21.474
3318,907,16,1,11,22.960
3319,907,821,1,12,55.222
3320,907,1,1,13,22.226
3321,907,13,1,14,21.896
3322,907,4,1,14,21.234
3323,907,155,1,14,22.480
3324,907,822,1,15,21.133
3325,907,8,1,15,21.914
3326,907,20,1,20,21.381
3327,907,821,2,21,29.067
3328,907,813,1,26,23.343
3329,907,18,1,27,21.505
3330,907,154,2,27,24.212
3331,907,828,1,28,23.177
3332,907,815,1,29,23.770
3333,907,20,2,28,29.844
3334,907,820,1,37,22.977
3335,907,1,2,39,22.555
3336,907,807,2,39,22.246
3337,907,818,2,39,22.374
3338,907,3,2,40,21.664
3339,907,825,2,40,21.882
3340,907,822,2,41,22.208
3341,907,824,1,40,24.452
3342,907,13,2,43,22.096
3343,907,817,2,43,21.398
3344,907,16,2,43,22.449
3345,907,828,2,43,25.178
3346,907,8,2,44,21.618
3347,907,821,3,45,22.530
3348,907,4,2,47,21.276
3349,907,815,2,55,21.960
3350,907,813,2,56,22.612
3351,907,18,2,58,21.242
3352,908,820,2,2,23.154
3353,908,20,1,10,28.558
3354,908,826,1,14,28.700
3355,908,817,1,15,28.483
3356,908,3,1,18,28.329
3357,908,155,1,18,29.507
3358,908,16,1,23,29.956
3359,908,1,1,24,29.679
3360,908,4,1,25,34.410
3361,908,815,1,26,29.599
3362,908,813,1,26,28.831
3363,908,825,1,27,28.745
3364,908,818,1,27,30.218
3365,908,18,1,28,28.645
3366,908,807,1,29,29.579
3367,908,824,1,29,30.353
3368,908,155,2,29,29.540
3369,908,154,1,30,29.710
3370,908,822,1,31,29.104
3371,908,820,3,29,29.737
3372,908,20,2,33,28.787
3373,908,826,2,35,28.575
3374,908,1,2,41,29.291
3375,909,825,1,1,25.859
3376,909,828,1,3,27.495
3377,909,826,1,9,20.313
3378,909,4,1,12,19.174
3379,909,18,1,13,22.604
3380,909,817,1,13,19.050
3381,909,818,1,13,20.274
3382,909,20,1,14,19.607
3383,909,807,1,14,19.564
3384,909,815,1,14,21.802
3385,909,821,1,14,21.002
3386,909,3,1,15,20.055
3387,909,822,1,15,20.115
3388,909,155,1,15,20.121
3389,909,16,1,16,20.031
3390,909,820,1,16,23.883
3391,909,813,1,18,19.099
3392,909,828,2,18,19.890
3393,909,8,1,20,19.737
3394,909,824,1,20,20.031
3395,909,154,1,24,18.928
3396,909,1,1,26,19.710
3397,909,825,2,29,19.135
3398,909,18,2,31,18.916
3399,909,821,2,31,23.305
3400,909,16,2,32,19.638
3401,909,826,2,32,20.251
3402,909,155,2,32,20.092
3403,909,820,2,32,20.920
3404,909,4,2,33,19.032
3405,909,20,2,34,19.061
3406,909,8,2,34,19.867
3407,909,815,2,34,19.843
3408,909,817,2,35,19.358
3409,909,818,2,37,26.711
3410,909,813,2,38,19.126
3411,909,807,2,39,19.514
3412,909,822,2,40,20.206
3413,909,3,2,41,20.257
3414,909,1,2,42,19.918
3415,909,828,3,41,20.423
3416,909,20,3,45,18.879
3417,909,824,2,45,20.575
3418,909,817,3,46,18.868
3419,909,16,3,47,20.424
3420,909,820,3,47,20.632
3421,909,155,3,48,20.358
3422,909,818,3,49,20.431
3423,909,1,3,50,19.868
3424,909,821,3,50,19.779
3425,909,815,3,52,19.932
3426,909,825,3,53,19.427
3427,909,8,3,53,19.740
3428,909,4,3,55,19.308
3429,909,18,3,61,19.221
3430,910,18,1,8,26.737
3431,910,817,1,8,22.205
3432,910,807,1,8,24.040
3433,910,13,1,8,22.851
3434,910,818,1,8,23.809
3435,910,815,1,8,25.535
3436,910,821,1,8,24.050
3437,910,16,1,8,31.956
3438,910,1,1,8,23.800
3439,910,8,1,8,23.214
3440,910,154,1,8,23.979
3441,910,826,1,8,23.423
3442,910,155,1,8,34.086
3443,910,820,1,8,24.625
3444,910,813,1,8,22.376
3445,910,3,1,9,22.827
3446,910,822,1,9,25.497
3447,910,20,1,9,22.170
3448,910,4,1,9,22.253
3449,910,824,1,9,22.892
3450,910,18,2,15,22.807
3451,910,825,1,15,23.546
3452,910,813,2,17,32.608
3453,910,824,2,17,25.504
3454,910,817,2,23,23.741
3455,910,13,2,23,22.111
3456,910,822,2,23,22.518
3457,910,826,2,30,22.202
3458,910,3,2,32,23.864
3459,910,20,2,33,21.608
3460,910,818,2,34,23.123
3461,910,18,3,37,22.211
3462,910,4,2,38,21.634
3463,910,1,2,39,23.364
3464,910,16,2,39,22.500
3465,910,825,2,39,21.812
3466,910,8,2,41,22.154
3467,910,824,3,42,24.226
3468,910,813,3,43,21.818
3469,910,13,3,45,22.278
3470,910,820,2,45,23.232
3471,910,817,3,54,22.273
3472,910,3,3,56,22.001
3473,910,822,3,59,22.589
3474,911,154,1,1,29.256
3475,911,824,1,1,25.362
3476,911,1,1,2,25.580
3477,911,3,1,8,29.997
3478,911,8,1,8,22.858
3479,911,815,1,9,24.104
3480,911,13,1,9,23.945
3481,911,20,1,10,22.800
3482,911,826,1,10,24.082
3483,911,807,1,10,23.823
3484,911,817,1,11,22.913
3485,911,825,1,11,23.115
3486,911,16,1,11,23.755
3487,911,828,1,11,24.083
3488,911,820,1,11,23.734
3489,911,822,1,12,22.769
3490,911,4,1,12,28.920
3491,911,18,1,13,22.800
3492,911,154,2,13,22.838
3493,911,821,1,14,23.259
3494,911,818,1,15,23.571
3495,911,1,2,17,23.066
3496,911,3,2,19,22.936
3497,911,8,2,21,22.819
3498,911,13,2,21,24.083
3499,911,16,2,21,23.779
3500,911,20,2,22,22.731
3501,911,815,2,22,22.977
3502,911,825,2,23,22.414
3503,911,824,2,23,23.918
3504,911,826,2,24,24.436
3505,911,828,2,24,24.213
3506,911,4,2,25,22.974
3507,911,817,2,27,22.675
3508,911,154,3,27,24.569
3509,911,822,2,28,23.176
3510,911,18,2,29,22.588
3511,911,818,2,29,23.202
3512,911,820,2,29,24.873
3513,911,807,2,30,23.841
3514,911,821,2,30,22.898
3515,911,1,3,31,24.757
3516,911,3,3,34,23.392
3517,911,20,3,34,23.190
3518,911,16,3,34,23.732
3519,911,13,3,35,23.224
3520,912,821,1,9,26.376
3521,912,20,1,18,25.176
3522,912,815,1,19,24.938
3523,912,807,1,19,25.547
3524,912,8,1,20,24.547
3525,912,154,1,20,25.098
3526,912,825,1,21,24.214
3527,912,4,1,21,24.913
3528,912,813,1,21,24.223
3529,912,18,1,22,24.669
3530,912,155,1,22,25.277
3531,912,13,1,23,24.323
3532,912,3,1,24,24.583
3533,912,822,1,24,24.991
3534,912,818,1,24,25.046
3535,912,16,1,24,26.864
3536,912,1,1,25,24.453
3537,912,817,1,26,24.388
3538,912,824,1,27,26.641
3539,912,826,1,30,24.651
3540,912,828,1,30,28.685
3541,912,821,2,36,25.693
3542,912,821,3,49,26.849
3543,913,818,2,24,35.309
3544,913,16,2,24,29.748
3545,913,20,2,25,28.733
3546,913,8,2,25,29.164
3547,913,807,2,25,29.362
3548,913,1,2,26,31.040
3549,913,825,2,26,28.841
3550,913,817,2,27,29.113
3551,913,815,2,29,29.502
3552,913,154,3,30,29.761
3553,913,813,3,30,29.363
3554,913,815,3,30,35.289
3555,913,824,2,30,29.885
3556,913,4,3,31,28.991
3557,913,828,2,30,30.364
3558,913,18,2,31,28.627
3559,913,8,3,31,30.194
3560,913,807,3,31,30.415
3561,913,16,3,31,30.672
3562,913,813,4,31,29.655
3563,913,820,3,41,29.877
3564,913,826,3,43,31.092
3565,913,818,3,44,30.111
3566,913,815,4,44,29.339
3567,913,824,3,45,29.752
3568,913,825,3,46,28.706
3569,913,1,3,52,29.284
3570,913,16,1,8,29.887
3571,913,807,1,9,29.987
3572,913,13,1,10,29.578
3573,913,826,1,10,30.089
3574,913,154,1,10,29.322
3575,913,8,1,11,29.702
3576,913,822,1,11,30.340
3577,913,818,1,11,29.806
3578,913,813,1,11,29.960
3579,913,20,1,12,30.147
3580,913,4,1,12,28.912
3581,913,817,1,12,29.761
3582,913,828,1,12,30.144
3583,913,1,1,13,29.422
3584,913,825,1,13,28.684
3585,913,18,1,14,28.641
3586,913,815,1,15,29.979
3587,913,821,1,15,33.679
3588,913,824,1,15,30.413
3589,913,820,1,16,30.751
3590,913,820,2,18,37.975
3591,913,13,2,22,29.006
3592,913,154,2,22,29.040
3593,913,822,2,23,28.880
3594,913,826,2,23,30.188
3595,913,813,2,23,29.036
3596,913,4,2,24,28.810
3597,914,3,1,2,18:56.516
3598,914,1,1,2,18:57.295
3599,914,822,1,2,18:56.994
3600,914,13,1,2,18:56.594
3601,914,4,1,2,18:57.051
3602,914,817,1,2,18:55.520
3603,914,825,1,2,18:55.891
3604,914,18,1,2,18:56.054
3605,914,20,1,2,18:54.978
3606,914,8,1,2,18:55.276
3607,914,815,1,2,18:55.712
3608,914,826,1,2,18:54.529
3609,914,807,1,2,18:56.562
3610,914,16,1,2,18:55.797
3611,914,821,1,2,18:54.553
3612,914,154,1,2,18:53.680
3613,914,824,1,2,18:53.708
3614,914,155,1,2,18:53.381
3615,914,818,1,2,18:56.557
3616,914,820,1,2,18:55.937
3617,914,813,1,2,18:47.145
3618,914,828,1,2,18:33.851
3619,914,18,2,9,24.532
3620,914,813,2,9,25.460
3621,914,822,2,11,24.465
3622,914,817,2,11,24.184
3623,914,825,2,11,24.550
3624,914,8,2,11,25.191
3625,914,815,2,11,24.971
3626,914,826,2,11,24.567
3627,914,821,2,11,24.873
3628,914,154,2,11,24.011
3629,914,155,2,11,28.656
3630,914,818,2,11,25.451
3631,914,828,2,11,31.187
3632,914,820,2,11,25.879
3633,914,13,2,12,24.374
3634,914,20,2,12,23.764
3635,914,807,2,12,24.696
3636,914,16,2,12,25.136
3637,914,3,2,13,23.696
3638,914,824,2,13,25.116
3639,914,1,2,14,23.891
3640,914,825,3,15,33.215
3641,914,818,3,19,24.353
3642,914,154,3,21,23.656
3643,914,16,3,22,24.407
3644,914,813,3,22,24.184
3645,914,8,3,23,32.466
3646,914,826,3,23,24.222
3647,914,820,3,23,25.278
3648,914,824,3,24,24.910
3649,914,815,3,25,24.622
3650,914,828,3,25,25.977
3651,914,807,3,26,23.873
3652,914,155,3,26,25.635
3653,914,20,3,29,23.443
3654,914,18,3,31,28.547
3655,914,16,4,32,24.314
3656,914,3,3,33,24.862
3657,914,825,4,33,23.701
3658,914,821,3,34,26.943
3659,914,8,4,34,24.173
3660,914,154,4,34,23.745
3661,914,1,3,35,23.677
3662,914,817,3,36,25.607
3663,914,13,3,37,24.930
3664,914,822,3,38,25.052
3665,914,155,4,38,25.576
3666,914,826,4,39,26.554
3667,914,828,4,39,25.655
3668,914,155,5,39,24.907
3669,914,813,4,40,25.981
3670,914,825,5,40,24.361
3671,914,18,4,42,24.757
3672,914,807,4,43,24.792
3673,914,815,4,43,25.313
3674,914,8,5,43,24.768
3675,914,154,5,43,23.785
3676,915,3,1,1,33.820
3677,915,13,1,1,29.912
3678,915,820,1,4,31.374
3679,915,817,1,11,30.006
3680,915,16,1,12,30.733
3681,915,826,1,20,31.584
3682,915,154,1,20,30.037
3683,915,813,1,21,30.180
3684,915,18,1,22,29.994
3685,915,818,1,23,30.272
3686,915,807,1,24,30.096
3687,915,4,1,25,35.112
3688,915,815,1,25,29.876
3689,915,822,1,26,30.363
3690,915,825,1,26,29.736
3691,915,8,1,26,30.097
3692,915,1,1,27,30.503
3693,915,13,2,27,30.278
3694,915,828,1,27,31.020
3695,915,20,1,30,30.355
3696,915,826,2,37,30.321
3697,915,821,1,39,30.303
3698,915,828,2,43,30.760
3699,916,825,1,1,26.881
3700,916,807,1,1,33.427
3701,916,18,1,1,26.806
3702,916,821,1,1,25.007
3703,916,20,1,1,24.226
3704,916,20,2,2,23.909
3705,916,13,1,14,24.488
3706,916,817,1,14,24.040
3707,916,3,1,15,24.433
3708,916,822,1,15,24.151
3709,916,813,1,15,29.734
3710,916,818,1,15,30.158
3711,916,1,1,16,24.368
3712,916,4,1,16,24.601
3713,916,154,1,16,24.688
3714,916,8,1,17,24.131
3715,916,821,2,20,31.198
3716,916,826,1,21,24.995
3717,916,20,3,26,23.799
3718,916,825,2,27,24.497
3719,916,18,2,28,23.546
3720,916,154,2,29,23.802
3721,916,818,2,29,24.553
3722,916,822,2,30,24.283
3723,916,817,2,31,24.356
3724,916,13,2,32,25.456
3725,916,1,2,33,24.244
3726,916,3,2,34,24.513
3727,916,813,2,35,24.468
3728,916,821,3,40,24.726
3729,916,826,2,41,24.189
3730,916,8,2,42,23.872
3731,916,4,2,43,24.133
3732,916,20,4,48,23.948
3733,916,826,3,51,26.541
3734,916,8,3,52,24.226
3735,917,813,1,4,23.753
3736,917,13,1,5,23.220
3737,917,815,1,5,23.467
3738,917,822,1,6,23.294
3739,917,18,1,6,23.018
3740,917,20,1,6,23.808
3741,917,3,1,7,23.730
3742,917,825,1,7,23.061
3743,917,4,1,7,23.278
3744,917,817,1,7,23.141
3745,917,1,1,8,23.351
3746,917,821,1,8,23.661
3747,917,8,1,8,23.427
3748,917,818,1,9,23.782
3749,917,807,1,16,23.554
3750,917,826,1,18,25.001
3751,917,16,1,18,29.465
3752,917,20,2,24,23.195
3753,917,154,1,24,25.591
3754,917,13,2,25,30.084
3755,917,815,2,25,22.997
3756,917,3,2,26,23.346
3757,917,822,2,26,35.284
3758,917,825,2,26,24.190
3759,917,18,2,27,22.620
3760,917,817,2,27,22.871
3761,917,821,2,27,24.267
3762,917,818,2,27,24.408
3763,917,813,2,27,22.865
3764,917,1,2,28,24.224
3765,917,4,2,28,23.134
3766,917,8,2,35,27.934
3767,917,807,2,36,23.323
3768,917,826,2,38,24.385
3769,917,16,2,39,24.302
3770,917,154,2,40,23.023
3771,917,822,3,42,26.463
3772,917,813,3,45,23.090
3773,917,818,3,46,24.002
3774,917,825,3,47,24.131
3775,917,815,3,47,30.067
3776,917,20,3,48,22.746
3777,917,821,3,48,23.418
3778,917,3,3,50,23.240
3779,917,16,3,49,24.853
3780,917,13,3,50,26.918
3781,917,18,3,50,23.383
3782,917,1,3,51,22.874
3783,917,4,3,52,23.077
